true_utility,false_utility,complexity
4.079,4.079,0.648
4.932,4.943,0.789
4.868,5.058,0.592
2.993,4.5,0.774
5.305,5.305,0.825
3.775,3.89,0.804
3.878,3.878,0.648
5.063,5.063,0.846
2.714,4.243,0.759
4.826,4.826,0.762
3.408,4.577,0.6613333333333333
5.058,5.696,0.792
3.79,3.867,0.5946666666666667
3.617,3.723,0.656
4.341,5.398,0.81
4.768,4.768,0.6666666666666666
4.373,4.373,0.6426666666666667
4.426,4.435,0.6293333333333333
4.091,4.291,0.891
3.168,3.843,0.6693333333333333
4.828,4.828,0.846
3.847,3.951,0.6373333333333333
4.581,5.691,0.6053333333333333
3.958,4.667,0.816
3.516,3.847,0.828
4.652,4.946,0.855
3.863,5.692,0.792
3.666,3.797,0.84
5.456,5.564,0.807
4.249,4.301,0.6373333333333333
3.147,3.696,0.672
3.841,3.947,0.664
4.384,4.567,0.6693333333333333
4.823,4.823,0.843
4.424,4.507,0.819
2.24,3.624,0.6533333333333333
3.542,3.947,0.762
3.727,3.727,0.616
3.96,3.99,0.6613333333333333
3.949,3.958,0.6586666666666666
4.623,4.973,0.852
4.861,5.104,0.6666666666666666
2.215,4.841,0.5946666666666667
2.35,3.479,0.6613333333333333
4.494,4.576,0.849
4.343,4.343,0.616
2.724,4.097,0.807
2.997,4.298,0.846
4.896,4.896,0.816
5.972,6.135,0.846
4.442,4.442,0.6
2.8,3.533,0.771
4.661,4.753,0.81
4.024,4.024,0.783
3.466,4.262,0.87
4.666,4.666,0.798
3.004,3.274,0.6533333333333333
4.668,5.09,0.903
4.216,4.303,0.81
2.694,5.152,0.664
4.338,5.257,0.831
3.743,3.743,0.843
4.193,5.116,0.6106666666666667
3.122,4.762,0.616
2.793,5.129,0.801
4.273,4.633,0.759
4.554,4.744,0.6346666666666667
3.388,3.598,0.783
2.599,4.92,0.6613333333333333
3.937,3.937,0.771
4.48,4.48,0.6666666666666666
3.263,4.611,0.6506666666666666
4.01,4.01,0.6026666666666667
4.259,4.856,0.64
3.137,3.352,0.6586666666666666
3.384,3.885,0.5626666666666666
3.3,4.26,0.789
3.585,4.169,0.624
3.806,3.806,0.6426666666666667
3.367,4.146,0.664
5.199,5.223,0.6053333333333333
3.295,3.295,0.804
3.493,3.493,0.792
3.944,3.944,0.616
4.503,4.574,0.834
2.973,3.238,0.6506666666666666
4.904,4.989,0.762
3.859,3.859,0.807
4.563,4.563,0.6453333333333333
4.155,4.323,0.584
3.568,4.326,0.825
4.005,4.005,0.783
3.34,4.178,0.84
4.501,4.557,0.6266666666666667
2.596,5.794,0.846
4.624,4.927,0.78
4.132,4.454,0.6346666666666667
3.118,4.667,0.608
4.11,4.154,0.759
2.025,5.742,0.6026666666666667
