true_utility,false_utility,complexity
4.744,5.076,1
5.045,5.175,1
4.773,5.022,1
5.166,5.314,1
5.344,5.554,1
5.699,5.795,1
5.156,5.506,1
4.885,5.134,1
5.182,5.267,1
5.421,5.676,1
4.692,4.83,1
5.224,5.313,1
4.778,5.132,1
5.46,5.65,1
4.797,5.126,1
5.042,5.31,1
4.914,5.118,1
5.396,5.523,1
5.369,5.836,1
5.084,5.445,1
4.61,5.076,1
5.569,5.622,1
5.162,5.371,1
4.846,5.188,1
5.699,5.817,1
4.969,5.357,1
5.409,5.664,1
4.995,5.306,1
5.466,5.638,1
4.604,4.841,1
5.357,5.647,1
5.21,5.238,1
5.751,5.908,1
5.259,5.483,1
5.073,5.276,1
5.267,5.586,1
5.569,5.756,1
5.405,5.491,1
5.134,5.305,1
4.997,5.223,1
5.323,5.469,1
4.797,5.001,1
5.07,5.305,1
4.897,5.162,1
5.225,5.371,1
5.348,5.378,1
5.493,5.55,1
5.255,5.467,1
5.456,5.662,1
5.336,5.56,1
5.412,5.453,1
4.958,5.19,1
4.785,5.17,1
5.493,5.591,1
5.438,5.526,1
5.517,5.551,1
5.093,5.261,1
5.15,5.429,1
4.868,5.099,1
5.122,5.191,1
5.134,5.568,1
5.582,5.801,1
5.32,5.513,1
4.863,5.073,1
5.239,5.538,1
5.051,5.244,1
5.307,5.472,1
4.848,5.169,1
5.684,5.936,1
5.592,5.618,1
5.373,5.507,1
5.288,5.435,1
5.12,5.275,1
5.194,5.418,1
5.022,5.222,1
5.171,5.445,1
5.259,5.432,1
5.628,5.745,1
5.375,5.604,1
5.742,5.803,1
5.049,5.225,1
5.226,5.662,1
4.991,5.395,1
5.591,5.695,1
5.485,5.615,1
