true_utility,false_utility,complexity
4.093,4.093,0.861
2.662,2.662,0.798
0.593,10.874,0.774
3.235,3.293,0.789
3.722,3.722,0.819
2.387,2.425,0.624
4.666,4.666,0.6693333333333333
3.632,4.728,0.6666666666666666
4.318,5.522,0.6426666666666667
3.716,3.716,0.768
1.487,3.633,0.6293333333333333
2.193,3.995,0.78
4.472,4.501,0.798
1.699,8.186,0.6693333333333333
3.333,3.333,0.819
3.198,3.198,0.6586666666666666
3.032,3.032,0.6666666666666666
2.654,4.147,0.858
0.996,9.036,0.6026666666666667
4.117,4.117,0.6133333333333333
4.256,4.256,0.6533333333333333
2.795,2.804,0.81
3.769,4.357,0.876
3.089,3.089,0.672
3.786,4.834,0.771
3.994,4.179,0.804
4.312,4.381,0.798
3.236,3.236,0.873
3.526,3.538,0.891
3.185,3.418,0.6373333333333333
3.245,3.245,0.783
3.6,4.286,0.762
4.479,4.765,0.6453333333333333
3.312,3.312,0.672
2.846,2.975,0.813
2.515,5.189,0.831
3.457,3.457,0.846
1.887,2.056,0.6693333333333333
2.821,2.821,0.648
4.043,4.055,0.616
2.365,2.365,0.6346666666666667
2.357,2.609,0.87
0.971,5.774,0.6213333333333333
2.737,3.5,0.664
1.253,10.61,0.801
2.069,5.127,0.6373333333333333
3.472,3.472,0.786
4.902,5.559,0.858
2.614,5.499,0.795
3.482,3.482,0.816
3.717,5.61,0.897
0.674,9.712,0.6613333333333333
2.069,2.069,0.5786666666666667
3.034,3.034,0.804
3.447,3.59,0.768
3.914,4.097,0.9
3.357,3.444,0.664
3.43,6.899,0.855
3.281,4.073,0.789
3.236,3.236,0.774
2.591,4.757,0.648
3.088,3.088,0.6346666666666667
3.148,3.148,0.786
3.464,3.464,0.828
4.0,4.03,0.783
3.84,3.885,0.804
2.671,2.671,0.786
3.02,3.02,0.632
3.043,3.043,0.6506666666666666
1.512,6.567,0.864
4.376,4.376,0.6693333333333333
4.666,4.666,0.888
3.138,3.148,0.822
3.645,3.645,0.608
3.148,3.148,0.792
3.82,3.828,0.834
2.715,2.715,0.64
3.272,3.272,0.6186666666666667
1.46,8.381,0.759
3.703,3.973,0.825
2.183,2.207,0.765
3.163,3.257,0.765
3.706,4.053,0.816
3.321,3.321,0.6053333333333333
4.331,4.345,0.858
3.118,3.165,0.6186666666666667
3.132,3.75,0.768
3.215,3.215,0.792
3.354,3.354,0.804
2.594,3.021,0.6053333333333333
3.164,3.509,0.786
2.563,2.563,0.777
2.62,3.169,0.786
3.616,4.298,0.789
2.935,6.546,0.876
3.561,4.201,0.6133333333333333
3.662,5.841,0.798
4.107,5.279,0.608
3.717,3.942,0.6506666666666666
3.059,5.401,0.855
3.44,4.37,0.828
2.714,2.92,0.762
3.595,4.197,0.828
1.412,7.585,0.78
2.751,2.751,0.656
3.787,3.938,0.774
4.053,4.358,0.801
3.827,3.827,0.834
3.705,3.705,0.584
3.448,3.448,0.765
2.831,5.391,0.855
2.365,2.914,0.774
3.86,3.86,0.879
3.563,3.563,0.768
3.362,3.419,0.64
1.349,5.964,0.81
2.199,2.199,0.6693333333333333
2.769,2.931,0.656
2.994,2.994,0.6026666666666667
2.835,2.895,0.6186666666666667
1.036,7.017,0.783
0.526,9.736,0.624
3.632,3.632,0.774
1.159,11.08,0.624
3.85,3.866,0.822
3.646,4.414,0.903
4.075,4.075,0.762
2.356,2.356,0.6186666666666667
4.449,4.881,0.843
2.57,3.23,0.765
2.835,2.835,0.6213333333333333
2.907,2.907,0.774
2.994,2.994,0.6453333333333333
3.587,6.453,0.78
4.889,5.664,0.855
3.3,3.3,0.762
2.063,4.255,0.6213333333333333
3.072,4.382,0.798
2.254,2.254,0.6373333333333333
2.896,2.896,0.825
2.929,2.929,0.6373333333333333
3.159,3.868,0.765
1.444,10.146,0.795
2.577,2.577,0.5866666666666667
1.772,4.048,0.6106666666666667
3.913,3.994,0.6426666666666667
2.553,2.553,0.664
3.698,3.698,0.6586666666666666
2.533,2.533,0.786
2.462,2.821,0.804
3.524,3.524,0.6186666666666667
4.293,4.364,0.846
3.649,3.649,0.807
3.383,3.404,0.672
2.711,2.711,0.64
3.612,3.774,0.768
2.751,2.807,0.632
3.576,4.193,0.786
3.725,3.725,0.807
3.876,3.876,0.828
2.463,2.463,0.648
3.364,3.364,0.6666666666666666
0.96,8.645,0.798
3.981,4.334,0.816
3.687,4.517,0.873
3.426,3.426,0.759
4.533,4.617,0.795
3.075,3.075,0.765
4.58,4.854,0.624
3.796,3.881,0.81
3.24,3.247,0.801
3.164,3.217,0.648
2.919,3.072,0.804
4.378,4.378,0.672
3.692,3.871,0.858
1.801,3.916,0.804
2.555,2.555,0.801
3.42,7.701,0.6453333333333333
4.136,4.136,0.6186666666666667
2.57,7.072,0.813
2.714,3.226,0.822
2.405,3.907,0.798
2.94,2.94,0.777
2.615,2.723,0.6506666666666666
3.012,3.012,0.584
2.318,2.462,0.834
3.115,3.115,0.825
3.592,4.232,0.894
1.827,5.747,0.632
2.642,2.642,0.783
3.642,3.642,0.6506666666666666
3.346,3.409,0.801
2.449,4.777,0.789
3.931,5.626,0.828
2.689,2.704,0.624
2.542,8.875,0.765
3.646,3.657,0.648
2.275,2.275,0.656
1.949,3.768,0.771
3.946,3.946,0.632
3.047,3.047,0.771
3.506,3.506,0.813
2.563,2.563,0.6453333333333333
2.179,5.407,0.846
2.728,2.736,0.64
3.489,3.509,0.6453333333333333
3.622,3.622,0.795
3.938,5.848,0.81
2.94,2.94,0.672
3.996,4.002,0.807
1.959,1.959,0.5653333333333334
4.343,4.343,0.6373333333333333
2.902,3.069,0.774
3.168,3.168,0.783
3.638,3.711,0.648
4.437,4.498,0.759
2.804,2.804,0.6346666666666667
2.171,2.171,0.664
4.131,4.14,0.816
3.248,3.555,0.6613333333333333
2.294,2.54,0.576
0.661,10.472,0.6666666666666666
3.994,3.994,0.819
3.94,3.94,0.6693333333333333
3.659,4.316,0.837
3.773,3.972,0.6266666666666667
3.141,4.315,0.768
2.365,5.627,0.6373333333333333
2.793,3.543,0.777
2.289,2.626,0.6133333333333333
